City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Bay City,US,2020-11-23 17:15:13,43.59,-83.89,42.01,66,75,13.87,broken clouds
262,Nanakuli,US,2020-11-23 17:19:37,21.39,-158.15,75.2,73,20,4.7,few clouds
263,Labuhan,ID,2020-11-23 17:19:37,-6.88,112.21,80.38,80,83,6.49,moderate rain
264,Tezu,IN,2020-11-23 17:19:37,27.92,96.17,61.54,44,0,4.0,clear sky
265,Hirara,JP,2020-11-23 17:19:37,24.8,125.28,73.09,79,77,22.93,broken clouds
266,Altay,CN,2020-11-23 17:19:37,47.87,88.12,16.11,68,75,3.2,broken clouds
267,Klaksvik,FO,2020-11-23 17:19:37,62.23,-6.59,46.4,93,75,17.22,broken clouds
268,Isangel,VU,2020-11-23 17:19:38,-19.55,169.27,72.64,80,2,6.76,clear sky
269,Pangkalanbuun,ID,2020-11-23 17:19:38,-2.68,111.62,74.41,95,15,2.26,light rain
270,Bengkulu,ID,2020-11-23 17:19:38,-3.8,102.27,73.09,96,100,5.28,heavy intensity rain
271,Usta Muhammad,PK,2020-11-23 17:19:38,28.18,68.04,62.04,31,44,6.51,scattered clouds
272,Allingabro,DK,2020-11-23 17:19:38,56.47,10.33,44.6,81,42,9.17,scattered clouds
273,Flinders,AU,2020-11-23 17:19:38,-34.58,150.86,64.99,81,51,1.01,broken clouds
274,Aligudarz,IR,2020-11-23 17:16:42,33.4,49.69,41.95,66,0,1.12,clear sky
275,Carnarvon,AU,2020-11-23 17:15:40,-24.87,113.63,73.4,94,0,20.8,clear sky
276,Rio Gallegos,AR,2020-11-23 17:19:39,-51.62,-69.22,60.8,35,40,27.51,mist
277,Cap Malheureux,MU,2020-11-23 17:19:39,-19.98,57.61,75.0,71,4,3.0,clear sky
278,Karratha,AU,2020-11-23 17:19:39,-20.74,116.85,80.58,67,66,7.38,broken clouds
279,Ust-Barguzin,RU,2020-11-23 17:19:39,53.45,108.98,27.52,92,99,6.13,overcast clouds
280,Kentwood,US,2020-11-23 17:19:39,42.87,-85.64,43.0,56,75,9.17,broken clouds
281,Acarau,BR,2020-11-23 17:18:25,-2.89,-40.12,87.78,56,98,19.6,overcast clouds
282,Lebu,CL,2020-11-23 17:19:39,-37.62,-73.65,58.37,70,33,10.13,scattered clouds
283,Salalah,OM,2020-11-23 17:19:40,17.02,54.09,82.4,61,0,3.36,clear sky
284,Kavaratti,IN,2020-11-23 17:19:40,10.57,72.64,82.71,66,0,7.11,clear sky
285,Dandong,CN,2020-11-23 17:19:40,40.13,124.39,28.31,82,19,3.89,few clouds
286,Eyl,SO,2020-11-23 17:19:40,7.98,49.82,79.21,79,66,9.46,broken clouds
287,Wonthaggi,AU,2020-11-23 17:19:40,-38.6,145.59,55.99,86,73,11.92,broken clouds
288,Gayny,RU,2020-11-23 17:19:40,60.31,54.32,21.67,96,100,8.61,overcast clouds
289,Dromolaxia,CY,2020-11-23 17:19:41,34.88,33.59,62.6,67,75,4.7,broken clouds
290,Monterrey,MX,2020-11-23 17:15:03,25.67,-100.32,68.0,72,40,5.82,scattered clouds
291,Saint-Georges,GD,2020-11-23 17:19:41,12.06,-61.75,86.0,74,20,23.04,few clouds
292,Atar,MR,2020-11-23 17:19:41,20.52,-13.05,83.86,15,57,14.72,broken clouds
293,Deputatskiy,RU,2020-11-23 17:19:41,69.3,139.9,-3.41,93,100,6.13,light snow
294,Taywarah,AF,2020-11-23 17:19:41,33.35,64.42,31.42,97,93,2.98,overcast clouds
295,Sarankhola,BD,2020-11-23 17:19:41,22.31,89.79,62.64,59,38,4.0,scattered clouds
296,Caravelas,BR,2020-11-23 17:19:42,-17.71,-39.25,72.97,92,98,12.59,light rain
297,Bentiu,SS,2020-11-23 17:19:42,9.23,29.83,85.3,32,4,3.04,clear sky
298,Espoo,FI,2020-11-23 17:15:08,60.25,24.67,39.99,86,90,11.41,overcast clouds
299,Imbituba,BR,2020-11-23 17:19:42,-28.24,-48.67,77.0,65,75,14.99,broken clouds
300,Kot Isa Khan,IN,2020-11-23 17:19:42,30.95,75.13,61.63,51,61,8.21,broken clouds
301,Bataipora,BR,2020-11-23 17:19:42,-22.3,-53.27,91.94,30,0,7.16,clear sky
302,Port Hedland,AU,2020-11-23 17:19:42,-20.32,118.57,82.4,78,42,4.7,scattered clouds
303,Mogadishu,SO,2020-11-23 17:19:43,2.04,45.34,81.01,78,58,14.23,broken clouds
304,Saint-Ambroise,CA,2020-11-23 17:19:43,48.55,-71.33,30.99,100,100,6.93,snow
305,Samarai,PG,2020-11-23 17:19:43,-10.62,150.67,80.67,82,78,11.74,light rain
306,Broome,US,2020-11-23 17:19:43,42.25,-75.83,39.0,74,90,14.99,overcast clouds
307,Half Moon Bay,US,2020-11-23 17:19:43,37.46,-122.43,53.6,87,90,5.82,overcast clouds
308,Janoshalma,HU,2020-11-23 17:19:43,46.3,19.33,41.0,84,100,4.36,overcast clouds
309,Hearst,CA,2020-11-23 17:19:43,49.68,-83.67,10.4,85,100,6.93,overcast clouds
310,Gerede,TR,2020-11-23 17:19:43,40.8,32.2,32.16,86,0,4.07,clear sky
311,Penzance,GB,2020-11-23 17:19:44,50.12,-5.54,51.8,93,75,16.11,fog
312,Tarauaca,BR,2020-11-23 17:19:44,-8.16,-70.77,97.74,36,61,5.46,broken clouds
313,Melfi,IT,2020-11-23 17:19:44,41.0,15.65,46.4,87,5,3.47,clear sky
314,Esperance,AU,2020-11-23 17:19:44,-33.87,121.9,66.2,55,7,13.87,clear sky
315,Nizhniy Ingash,RU,2020-11-23 17:19:44,56.2,96.53,11.46,96,100,2.77,overcast clouds
316,Altamira,BR,2020-11-23 17:19:44,-3.2,-52.21,84.2,74,75,6.93,broken clouds
317,Pisco,PE,2020-11-23 17:19:44,-13.7,-76.22,69.8,73,0,9.17,clear sky
318,Ostersund,SE,2020-11-23 17:19:44,63.18,14.64,33.8,86,20,17.22,few clouds
319,Nouadhibou,MR,2020-11-23 17:19:45,20.93,-17.03,82.4,39,20,9.17,few clouds
320,Sola,VU,2020-11-23 17:19:45,-13.88,167.55,78.31,87,95,9.4,light rain
321,San Vicente,AR,2020-11-23 17:19:45,-26.62,-54.13,91.69,24,0,5.41,clear sky
322,Ivangorod,RU,2020-11-23 17:19:45,59.37,28.22,41.22,73,99,11.61,overcast clouds
323,Vysokogornyy,RU,2020-11-23 17:19:45,50.12,139.15,4.62,93,100,7.78,overcast clouds
324,Nelson Bay,AU,2020-11-23 17:16:42,-32.72,152.15,66.99,88,40,8.05,scattered clouds
325,Portland,US,2020-11-23 17:14:51,45.52,-122.68,46.0,92,99,1.99,light rain
326,Fairbanks,US,2020-11-23 17:19:46,64.84,-147.72,-7.6,83,1,3.36,clear sky
327,Corrales,US,2020-11-23 17:19:46,35.24,-106.61,52.0,73,99,15.26,overcast clouds
328,Dosso,NE,2020-11-23 17:19:24,13.05,3.19,82.06,20,0,2.82,clear sky
329,Bonavista,CA,2020-11-23 17:19:46,48.65,-53.11,30.99,54,4,4.7,clear sky
330,Sainte-Rose,GP,2020-11-23 17:19:46,16.33,-61.7,84.2,70,75,17.22,broken clouds
331,Sandwick,GB,2020-11-23 17:19:46,60.0,-1.25,46.4,87,75,27.51,light rain
332,Warrnambool,AU,2020-11-23 17:19:46,-38.38,142.48,55.0,89,88,8.16,overcast clouds
333,Porto Novo,BJ,2020-11-23 17:16:57,6.5,2.6,87.8,70,20,12.75,few clouds
334,Sioux Lookout,CA,2020-11-23 17:19:47,50.1,-91.92,14.0,66,75,5.82,broken clouds
335,Kahului,US,2020-11-23 17:17:28,20.89,-156.47,75.2,73,40,14.99,scattered clouds
336,Hendrina,ZA,2020-11-23 17:19:47,-26.16,29.72,72.0,77,20,4.0,few clouds
337,Nanortalik,GL,2020-11-23 17:19:47,60.14,-45.24,28.83,85,0,35.59,clear sky
338,Tabou,CI,2020-11-23 17:19:47,4.42,-7.35,80.92,79,57,8.08,light rain
339,Slave Lake,CA,2020-11-23 17:19:47,55.28,-114.77,24.8,92,90,11.41,overcast clouds
340,Maloh,PH,2020-11-23 17:19:47,9.06,122.99,78.49,81,80,11.36,broken clouds
341,Arman,RU,2020-11-23 17:19:48,59.7,150.17,-0.67,84,2,9.1,clear sky
342,Moose Factory,CA,2020-11-23 17:19:48,51.26,-80.61,15.8,66,90,12.75,overcast clouds
343,Qasigiannguit,GL,2020-11-23 17:16:11,68.82,-51.19,19.4,62,75,18.34,broken clouds
344,Chicama,PE,2020-11-23 17:19:48,-7.84,-79.15,66.2,72,63,12.75,mist
345,Kattivakkam,IN,2020-11-23 17:19:48,13.22,80.32,80.6,94,75,4.7,light rain
346,San Jose,US,2020-11-23 17:18:44,37.34,-121.89,53.01,87,90,4.23,mist
347,Asau,RO,2020-11-23 17:19:48,46.43,26.4,42.01,80,0,10.29,clear sky
348,Paamiut,GL,2020-11-23 17:19:48,61.99,-49.67,23.16,84,34,6.08,scattered clouds
349,Khandyga,RU,2020-11-23 17:19:49,62.67,135.6,-21.32,84,86,1.54,overcast clouds
350,Sabinopolis,BR,2020-11-23 17:19:49,-18.67,-43.08,73.69,81,87,7.2,light rain
351,High Level,CA,2020-11-23 17:19:49,58.52,-117.14,-14.8,83,75,3.15,smoke
352,Longyearbyen,SJ,2020-11-23 17:15:33,78.22,15.64,28.4,68,75,18.34,broken clouds
353,Buraydah,SA,2020-11-23 17:19:50,26.33,43.98,66.2,52,0,5.82,clear sky
354,Kasane,BW,2020-11-23 17:19:50,-17.82,25.15,78.8,65,40,6.93,thunderstorm
355,Dori,BF,2020-11-23 17:19:50,14.04,-0.03,88.93,12,0,8.3,clear sky
356,Santa Cruz Del Sur,CU,2020-11-23 17:17:10,20.71,-78.0,82.35,70,76,8.3,light rain
357,Tutoia,BR,2020-11-23 17:19:50,-2.76,-42.27,89.6,59,20,14.36,few clouds
358,Kanigoro,ID,2020-11-23 17:19:50,-8.13,112.22,75.25,90,100,1.28,light rain
359,Mfou,CM,2020-11-23 17:19:50,3.72,11.64,75.83,74,90,3.62,overcast clouds
360,Itarema,BR,2020-11-23 17:19:51,-2.92,-39.92,87.03,59,98,18.68,overcast clouds
361,Araceli,PH,2020-11-23 17:19:51,10.55,119.99,83.39,74,80,23.96,broken clouds
362,Williamsburg,US,2020-11-23 17:18:55,37.27,-76.71,62.6,48,1,16.11,clear sky
363,Luderitz,NA,2020-11-23 17:19:51,-26.65,15.16,68.0,60,0,12.75,clear sky
364,Santa Cruz,BO,2020-11-23 17:15:47,-17.8,-63.17,95.0,44,0,11.41,clear sky
365,Lambarene,GA,2020-11-23 17:19:51,-0.7,10.24,76.95,91,75,6.31,moderate rain
366,Cockburn Town,TC,2020-11-23 17:19:51,21.46,-71.14,79.48,75,68,11.03,broken clouds
367,Quelimane,MZ,2020-11-23 17:19:52,-17.88,36.89,82.4,83,20,16.11,few clouds
368,Honningsvag,NO,2020-11-23 17:19:52,70.98,25.97,37.4,74,40,16.11,scattered clouds
369,Pareora,NZ,2020-11-23 17:19:52,-44.49,171.21,46.0,86,40,6.06,scattered clouds
370,Alofi,NU,2020-11-23 17:19:52,-19.06,-169.92,73.4,100,75,2.24,broken clouds
371,Imeni Babushkina,RU,2020-11-23 17:19:52,59.76,43.13,27.05,96,100,8.72,overcast clouds
372,Zhangye,CN,2020-11-23 17:19:52,38.93,100.45,18.07,91,90,1.28,overcast clouds
373,Seoul,KR,2020-11-23 17:16:45,37.57,126.98,33.8,55,40,3.04,scattered clouds
374,Tiznit,MA,2020-11-23 17:19:53,29.58,-9.5,69.51,28,0,7.63,clear sky
375,Krasnyy Chikoy,RU,2020-11-23 17:19:53,50.36,108.75,17.15,91,98,2.19,overcast clouds
376,Jieshi,CN,2020-11-23 17:19:53,22.81,115.83,71.01,80,3,1.01,clear sky
377,Pangnirtung,CA,2020-11-23 17:19:53,66.15,-65.71,19.4,62,90,9.17,shower rain
378,Bandundu,CD,2020-11-23 17:19:53,-3.32,17.37,72.59,95,100,4.63,light rain
379,Sorland,NO,2020-11-23 17:19:53,67.67,12.69,42.8,69,40,14.99,scattered clouds
380,Kathmandu,NP,2020-11-23 17:15:43,27.72,85.32,50.0,93,20,3.36,few clouds
381,Kristiinankaupunki,FI,2020-11-23 17:19:54,62.27,21.38,40.42,79,75,11.21,broken clouds
382,Okhotsk,RU,2020-11-23 17:19:54,59.38,143.3,0.18,86,49,16.64,scattered clouds
383,Le Port,RE,2020-11-23 17:19:54,-20.94,55.29,71.6,64,0,11.41,clear sky
384,Santa Vitoria Do Palmar,BR,2020-11-23 17:18:36,-33.52,-53.37,76.06,55,1,13.35,clear sky
385,College,US,2020-11-23 17:19:54,64.86,-147.8,-7.6,69,1,3.36,clear sky
386,Svetlogorsk,BY,2020-11-23 17:19:55,52.63,29.73,38.5,83,100,10.58,overcast clouds
387,Saint-Junien,FR,2020-11-23 17:19:55,45.88,0.9,46.4,85,0,4.7,clear sky
388,Kieta,PG,2020-11-23 17:19:55,-6.22,155.63,79.32,78,90,0.31,overcast clouds
389,Kindersley,CA,2020-11-23 17:18:21,51.47,-109.17,10.4,85,90,13.87,overcast clouds
390,Chagoda,RU,2020-11-23 17:19:55,59.16,35.33,37.49,97,100,7.43,light rain
391,Cantaura,VE,2020-11-23 17:19:55,9.31,-64.36,85.78,61,58,8.52,broken clouds
392,Sile,TR,2020-11-23 17:19:56,41.18,29.61,50.0,63,0,9.44,clear sky
393,Pauini,BR,2020-11-23 17:19:56,-7.71,-66.98,97.75,38,98,4.59,overcast clouds
394,Severo-Kurilsk,RU,2020-11-23 17:19:56,50.68,156.12,29.86,89,80,26.02,broken clouds
395,Abu Zabad,SD,2020-11-23 17:19:56,12.35,29.25,79.92,28,58,9.89,broken clouds
396,Rocha,UY,2020-11-23 17:18:26,-34.48,-54.33,80.4,46,0,13.11,clear sky
397,Mangrol,IN,2020-11-23 17:19:56,21.12,70.12,73.94,54,0,8.86,clear sky
398,La Ronge,CA,2020-11-23 17:19:57,55.1,-105.28,8.6,78,100,8.05,overcast clouds
399,Nome,US,2020-11-23 17:19:57,64.5,-165.41,26.6,92,90,6.93,overcast clouds
400,Tigre,AR,2020-11-23 17:19:57,-34.43,-58.58,87.01,35,0,17.22,clear sky
401,Naze,JP,2020-11-23 17:19:57,28.37,129.48,66.2,72,75,12.75,broken clouds
402,Opuwo,NA,2020-11-23 17:19:57,-18.06,13.84,83.89,23,43,19.57,scattered clouds
403,Mandalgovi,MN,2020-11-23 17:19:57,45.76,106.27,10.76,85,0,6.64,clear sky
404,Thaba Nchu,ZA,2020-11-23 17:19:58,-29.21,26.84,75.2,41,0,3.36,clear sky
405,Bull Savanna,JM,2020-11-23 17:19:58,17.89,-77.59,79.52,75,99,3.96,light rain
406,Ricardo Palma,PE,2020-11-23 17:19:58,-11.92,-76.67,69.8,64,75,9.17,broken clouds
407,Naliya,IN,2020-11-23 17:19:58,23.27,68.83,71.69,56,0,5.93,clear sky
408,Northam,GB,2020-11-23 17:19:58,51.03,-4.22,53.01,90,83,8.99,broken clouds
409,Xichang,CN,2020-11-23 17:19:58,27.9,102.26,49.12,72,0,1.25,clear sky
410,Calabozo,VE,2020-11-23 17:19:58,8.92,-67.43,82.63,77,42,8.3,light rain
411,Hofn,IS,2020-11-23 17:19:59,64.25,-15.21,37.4,64,75,16.11,light rain
412,Presidente Olegario,BR,2020-11-23 17:17:14,-18.42,-46.42,81.0,64,35,7.0,moderate rain
413,Dalbandin,PK,2020-11-23 17:19:59,28.89,64.41,56.66,49,81,7.29,broken clouds
414,Sao Miguel Do Araguaia,BR,2020-11-23 17:19:59,-13.28,-50.16,87.6,56,40,7.29,light rain
415,Weston,US,2020-11-23 17:16:50,26.1,-80.4,80.01,78,75,16.11,broken clouds
416,Khovu-Aksy,RU,2020-11-23 17:19:59,51.13,93.6,13.06,91,100,0.47,overcast clouds
417,Ust-Maya,RU,2020-11-23 17:19:59,60.42,134.53,-21.05,86,83,2.33,broken clouds
418,Nyurba,RU,2020-11-23 17:20:00,63.28,118.33,-2.51,91,69,5.19,broken clouds
419,Ojinaga,MX,2020-11-23 17:20:00,29.57,-104.42,70.0,49,1,5.82,clear sky
420,Olinda,BR,2020-11-23 17:18:03,-8.01,-34.86,82.4,61,75,12.75,broken clouds
421,Kokoda,PG,2020-11-23 17:20:00,-8.88,147.74,74.88,74,100,0.74,moderate rain
422,Nizhniy Tsasuchey,RU,2020-11-23 17:20:00,50.52,115.13,19.38,95,13,6.35,few clouds
423,Ozu,JP,2020-11-23 17:20:00,33.5,132.55,48.0,81,18,1.01,few clouds
424,Touros,BR,2020-11-23 17:20:00,-5.2,-35.46,86.0,62,75,17.22,broken clouds
425,Sobolevo,RU,2020-11-23 17:20:01,54.43,31.9,36.79,96,100,12.46,overcast clouds
426,Rio Grande,BR,2020-11-23 17:15:22,-32.03,-52.1,80.6,51,20,18.34,few clouds
427,Poya,NC,2020-11-23 17:20:01,-21.35,165.15,72.18,81,3,4.76,clear sky
428,Kloulklubed,PW,2020-11-23 17:20:01,7.04,134.26,77.0,94,75,3.36,broken clouds
429,Shetpe,KZ,2020-11-23 17:20:01,44.17,52.12,26.24,99,100,5.75,light snow
430,Dolinsk,RU,2020-11-23 17:20:01,47.35,142.8,24.8,85,40,6.71,scattered clouds
431,Boa Vista,BR,2020-11-23 17:20:02,2.82,-60.67,89.6,55,75,5.82,broken clouds
432,Tianpeng,CN,2020-11-23 17:18:01,30.99,103.94,48.99,1,71,5.57,broken clouds
433,Bizhbulyak,RU,2020-11-23 17:20:02,53.7,54.26,18.64,94,93,10.8,overcast clouds
434,Inuvik,CA,2020-11-23 17:20:03,68.35,-133.72,5.0,77,99,9.17,overcast clouds
435,Shengjin,AL,2020-11-23 17:20:04,41.81,19.59,48.2,75,0,1.12,clear sky
436,Hokitika,NZ,2020-11-23 17:20:04,-42.72,170.97,47.57,87,88,6.29,overcast clouds
437,Lagos,NG,2020-11-23 17:17:33,6.58,3.75,87.8,70,40,4.7,scattered clouds
438,Chipata,ZM,2020-11-23 17:20:04,-13.63,32.65,81.45,33,14,10.31,few clouds
439,Toora-Khem,RU,2020-11-23 17:20:05,52.47,96.11,16.56,95,100,1.28,overcast clouds
440,Griffith,US,2020-11-23 17:18:06,41.53,-87.42,43.0,52,1,3.36,clear sky
441,Vardo,NO,2020-11-23 17:20:05,70.37,31.11,37.4,69,40,20.8,scattered clouds
442,Pelym,RU,2020-11-23 17:20:05,61.01,62.0,21.94,93,73,8.3,broken clouds
443,Tual,ID,2020-11-23 17:20:05,-5.67,132.75,83.57,77,69,7.94,light rain
444,Tamiahua,MX,2020-11-23 17:20:06,21.27,-97.45,76.03,74,23,11.48,few clouds
445,Barreirinha,BR,2020-11-23 17:20:06,-2.79,-57.07,93.94,47,71,3.96,moderate rain
446,Saint Anthony,US,2020-11-23 17:20:06,45.02,-93.22,33.01,68,1,6.93,clear sky
447,Barhi,IN,2020-11-23 17:20:06,23.9,80.8,56.66,42,0,3.15,clear sky
448,Kisoro,UG,2020-11-23 17:20:06,-1.29,29.68,59.45,94,55,2.91,light rain
449,Grindavik,IS,2020-11-23 17:20:06,63.84,-22.43,32.0,82,40,14.99,scattered clouds
450,Tshela,CD,2020-11-23 17:18:12,-4.98,12.93,75.04,92,100,2.48,overcast clouds
451,Sumbe,AO,2020-11-23 17:20:07,-11.21,13.84,77.27,84,48,9.35,scattered clouds
452,Devarkonda,IN,2020-11-23 17:20:07,16.7,78.93,71.1,64,18,3.85,few clouds
453,Nakusp,CA,2020-11-23 17:20:07,50.25,-117.8,35.6,89,78,2.24,broken clouds
454,Bedele,ET,2020-11-23 17:20:07,8.46,36.35,57.9,74,54,2.15,broken clouds
455,Atambua,ID,2020-11-23 17:20:07,-9.11,124.89,76.46,80,97,1.21,overcast clouds
456,Emerald,AU,2020-11-23 17:20:07,-23.53,148.17,73.4,60,1,6.93,clear sky
457,Zalantun,CN,2020-11-23 17:20:08,48.0,122.72,22.19,88,0,9.69,clear sky
458,Gat,IL,2020-11-23 17:20:08,31.61,34.76,66.99,100,10,10.58,clear sky
459,Rudnogorsk,RU,2020-11-23 17:20:08,57.26,103.75,8.04,96,66,3.42,broken clouds
460,Santoshpur,IN,2020-11-23 17:20:08,22.53,88.27,64.4,72,32,5.32,haze
461,Cove,BJ,2020-11-23 17:20:09,7.22,2.34,88.5,47,58,5.12,broken clouds
462,Tateyama,JP,2020-11-23 17:20:09,34.98,139.87,57.2,47,75,12.75,broken clouds
463,Palencia,ES,2020-11-23 17:20:09,42.42,-4.5,53.01,70,100,1.99,overcast clouds
464,Kovrov,RU,2020-11-23 17:20:09,56.36,41.32,27.3,98,94,6.73,overcast clouds
465,Rudbar,AF,2020-11-23 17:20:09,30.15,62.6,55.06,40,100,5.68,overcast clouds
466,Gogrial,SS,2020-11-23 17:20:09,8.53,28.1,84.02,27,32,2.1,scattered clouds
467,Mackay,AU,2020-11-23 17:15:57,-21.15,149.2,66.2,88,8,3.36,clear sky
468,Korla,CN,2020-11-23 17:20:10,41.76,86.15,20.35,79,80,3.06,broken clouds
469,Pangody,RU,2020-11-23 17:20:10,65.85,74.49,7.81,95,6,13.53,clear sky
470,Mochumi,PE,2020-11-23 17:20:10,-6.55,-79.86,73.4,56,0,16.11,clear sky
471,Bay Roberts,CA,2020-11-23 17:20:10,47.6,-53.26,36.0,55,40,12.75,scattered clouds
472,Maceio,BR,2020-11-23 17:20:10,-9.67,-35.74,84.2,62,40,13.87,scattered clouds
473,Gao,ML,2020-11-23 17:20:11,16.64,1.64,83.59,14,0,7.16,clear sky
474,Yingkou,CN,2020-11-23 17:20:11,40.66,122.23,31.6,81,30,1.03,scattered clouds
475,Ogulin,HR,2020-11-23 17:20:11,45.27,15.23,48.2,66,0,5.82,clear sky
476,Tahta,EG,2020-11-23 17:16:10,26.77,31.5,73.4,28,0,6.93,clear sky
477,Leh,IN,2020-11-23 17:20:11,34.17,77.58,25.95,87,95,5.23,light snow
478,Togur,RU,2020-11-23 17:20:11,58.36,82.83,13.12,97,62,4.09,broken clouds
479,Nalut,LY,2020-11-23 17:20:11,30.33,10.85,51.82,68,87,10.67,overcast clouds
480,Tromso,NO,2020-11-23 17:20:12,69.65,18.96,35.6,80,75,18.34,broken clouds
481,Washington,US,2020-11-23 17:15:22,47.5,-120.5,37.0,93,43,1.48,scattered clouds
482,Ixtapa,MX,2020-11-23 17:20:12,20.7,-105.2,82.99,78,5,3.36,clear sky
483,Nahariyya,IL,2020-11-23 17:19:18,33.01,35.09,69.8,60,0,19.46,clear sky
484,Strezhevoy,RU,2020-11-23 17:20:12,60.73,77.59,14.0,92,0,8.95,clear sky
485,Livramento,BR,2020-11-23 17:20:12,-3.03,-60.18,86.0,79,75,5.82,shower rain
486,Ghanzi,BW,2020-11-23 17:20:12,-21.57,21.78,86.83,33,78,7.65,broken clouds
487,Bintulu,MY,2020-11-23 17:20:12,3.17,113.03,77.0,94,40,2.35,scattered clouds
488,Sao Gabriel Da Cachoeira,BR,2020-11-23 17:20:13,-0.13,-67.09,95.74,43,69,3.29,broken clouds
489,Leeton,AU,2020-11-23 17:20:13,-34.57,146.4,57.2,76,16,8.05,few clouds
490,Vila Franca Do Campo,PT,2020-11-23 17:20:13,37.72,-25.43,66.2,82,20,6.93,few clouds
491,Chor,PK,2020-11-23 17:16:12,25.52,69.77,71.33,28,2,9.69,clear sky
492,Bria,CF,2020-11-23 17:20:13,6.54,21.99,78.03,37,100,1.52,overcast clouds
493,Matara,LK,2020-11-23 17:20:13,5.95,80.54,77.41,88,100,8.32,overcast clouds
494,Raudeberg,NO,2020-11-23 17:20:13,61.99,5.14,42.8,86,75,17.22,light rain
495,Teguldet,RU,2020-11-23 17:20:14,57.31,88.17,15.08,97,94,2.53,overcast clouds
496,Omsukchan,RU,2020-11-23 17:20:14,62.53,155.8,-11.54,85,92,3.8,overcast clouds
497,Macomer,IT,2020-11-23 17:20:14,40.26,8.77,53.6,81,0,4.7,clear sky
498,Ugoofaaru,MV,2020-11-23 17:20:14,5.67,73.0,82.4,74,78,11.41,broken clouds
499,Along,IN,2020-11-23 17:20:14,28.17,94.77,52.16,59,0,2.08,clear sky
500,Oranjemund,NA,2020-11-23 17:20:14,-28.55,16.43,63.37,67,0,11.25,clear sky
501,Linares,CL,2020-11-23 17:20:14,-35.85,-71.6,79.0,26,37,8.19,scattered clouds
502,The Valley,AI,2020-11-23 17:20:15,18.22,-63.06,84.2,74,75,13.87,broken clouds
503,Provost,CA,2020-11-23 17:20:15,52.35,-110.27,6.8,92,100,8.05,overcast clouds
504,Hengshui,CN,2020-11-23 17:20:15,37.73,115.7,37.92,75,100,4.85,overcast clouds
505,Amapa,BR,2020-11-23 17:20:15,1.0,-52.0,84.0,78,24,3.6,moderate rain
506,Gravdal,NO,2020-11-23 17:20:15,68.12,13.5,35.6,93,75,8.05,broken clouds
507,Natal,BR,2020-11-23 17:18:42,-5.79,-35.21,87.8,58,40,18.34,scattered clouds
508,Hami,CN,2020-11-23 17:20:16,42.8,93.45,20.44,62,100,1.54,overcast clouds
509,Aykhal,RU,2020-11-23 17:19:22,66.0,111.5,5.0,84,90,4.47,light snow
510,Sao Felix Do Xingu,BR,2020-11-23 17:20:16,-6.64,-51.99,88.16,56,54,3.15,light rain
511,Mazagao,BR,2020-11-23 17:20:16,-0.12,-51.29,84.2,79,75,5.82,shower rain
512,Cherdakly,RU,2020-11-23 17:20:16,54.36,48.84,24.8,92,90,13.42,heavy snow
513,Tarata,BO,2020-11-23 17:20:16,-17.62,-66.02,82.4,24,20,9.17,few clouds
514,Dunedin,NZ,2020-11-23 17:20:16,-45.87,170.5,50.0,79,33,5.3,scattered clouds
515,Aklavik,CA,2020-11-23 17:20:17,68.22,-135.01,5.0,77,100,9.17,overcast clouds
516,Gifford,US,2020-11-23 17:20:17,27.68,-80.41,75.99,69,75,14.99,broken clouds
517,Shelburne,CA,2020-11-23 17:20:17,44.08,-80.2,37.0,94,85,11.01,overcast clouds
518,Rexburg,US,2020-11-23 17:20:17,43.83,-111.79,27.0,62,1,5.82,clear sky
519,Leningradskiy,RU,2020-11-23 17:20:18,69.38,178.42,19.96,97,97,2.98,light snow
520,Matalom,PH,2020-11-23 17:20:18,10.28,124.79,78.21,83,86,7.78,light rain
521,Lere,NG,2020-11-23 17:20:18,10.39,8.57,80.73,32,72,4.43,broken clouds
522,Anlu,CN,2020-11-23 17:20:18,31.17,112.58,37.02,85,92,7.83,overcast clouds
523,Dalvik,IS,2020-11-23 17:20:18,65.97,-18.53,15.8,85,90,3.36,overcast clouds
524,Ostrovnoy,RU,2020-11-23 17:20:18,68.05,39.51,36.21,93,100,15.82,light rain
525,Kiama,AU,2020-11-23 17:16:43,-34.68,150.87,64.99,89,62,11.14,broken clouds
526,Westport,US,2020-11-23 17:16:10,41.14,-73.36,50.0,76,90,18.34,overcast clouds
527,Redmond,US,2020-11-23 17:19:41,47.67,-122.12,44.01,94,97,3.98,light rain
528,Muros,ES,2020-11-23 17:20:19,42.78,-9.06,57.99,84,100,5.01,overcast clouds
529,Mahibadhoo,MV,2020-11-23 17:20:19,3.78,72.97,82.56,77,6,12.97,light rain
530,Pacific Grove,US,2020-11-23 17:19:30,36.62,-121.92,54.0,93,90,3.36,overcast clouds
531,Abonnema,NG,2020-11-23 17:20:19,4.71,6.79,86.0,74,75,12.75,broken clouds
532,Adrar,MR,2020-11-23 17:20:19,20.5,-10.07,75.83,17,0,14.79,clear sky
533,Prince Rupert,CA,2020-11-23 17:19:36,54.32,-130.32,42.8,80,90,10.29,overcast clouds
534,Srisailam,IN,2020-11-23 17:20:20,16.08,78.87,69.76,85,50,2.95,scattered clouds
